molecule_id,affinity_pred_value,affinity_probability_binary
10073778,2.14447021484375,0.18683551251888275
101926662,0.6339656710624695,0.7202342748641968
10228,1.6759485006332397,0.45160770416259766
102326871,1.1068955659866333,0.5617758631706238
10604651,2.3122036457061768,0.2706831097602844
1094,1.84269380569458,0.39558956027030945
10971931,1.4078315496444702,0.27508872747421265
11025164,2.1463582515716553,0.13104571402072906
11154476,1.1793266534805298,0.247750386595726
11168362,1.6041796207427979,0.12393295764923096
11259090,1.1234054565429688,0.23555073142051697
11289099,2.4907584190368652,0.2748897075653076
118711729,2.364056348800659,0.2008945643901825
11972395,1.9781770706176758,0.1290230005979538
12308753,1.9100221395492554,0.2185336947441101
124219,1.5057146549224854,0.6127358675003052
132515141,2.6516430377960205,0.29965925216674805
135,2.3744237422943115,0.5859112739562988
13824420,2.0266897678375244,0.26848742365837097
138986947,2.551931381225586,0.3261633515357971
139583558,1.4828073978424072,0.32164230942726135
139585298,1.1845226287841797,0.5247582197189331
14033813,1.8241842985153198,0.10420697927474976
14448072,2.1078169345855713,0.29029303789138794
155892,1.299894094467163,0.5073922872543335
160521,1.9735645055770874,0.3122943639755249
16066,2.377774238586426,0.17382803559303284
161306,0.7367485761642456,0.6759140491485596
162988804,2.9058914184570312,0.2271815538406372
163031333,1.357664942741394,0.27843159437179565
163187963,0.4280189871788025,0.4050524830818176
174862,1.0473709106445312,0.5962574481964111
23817960,1.4467854499816895,0.27327945828437805
24031765,2.5806758403778076,0.30015140771865845
247,2.3780107498168945,0.4387287497520447
368156,0.8217462301254272,0.7093712091445923
370,1.891050100326538,0.4401862621307373
382073,2.1468143463134766,0.19649246335029602
440752,2.044614553451538,0.5885559320449829
440814,2.515471935272217,0.20313572883605957
44575480,1.0152037143707275,0.5904009938240051
45273176,2.429415702819824,0.21740591526031494
45482321,1.8852925300598145,0.16389986872673035
5273570,2.1041293144226074,0.34161102771759033
5280656,2.2837836742401123,0.22574080526828766
5280794,1.0235768556594849,0.16501541435718536
5281718,2.3088884353637695,0.4087480902671814
5281852,1.1878104209899902,0.5126020908355713
5281854,1.3379275798797607,0.46643954515457153
5281858,0.786144495010376,0.7120830416679382
5316262,2.1253702640533447,0.3778552711009979
5316891,2.186866044998169,0.6148394346237183
5318118,0.7868360280990601,0.6850012540817261
5360741,1.3227874040603638,0.5752430558204651
545839,1.0832443237304688,0.3688986301422119
5462454,1.1618144512176514,0.5180842876434326
556919,1.7998631000518799,0.22626566886901855
6199,2.156485080718994,0.5803369283676147
6324617,1.182516098022461,0.2638826370239258
637542,2.1819822788238525,0.40289655327796936
6473881,2.0875730514526367,0.21642428636550903
65243,1.4451310634613037,0.2933817207813263
6916254,1.1431493759155273,0.5258567333221436
709,2.0344159603118896,0.44421136379241943
71365614,1.049201488494873,0.5822162628173828
72,1.98422372341156,0.5211554765701294
72307,2.256844997406006,0.17435689270496368
73581,1.266155481338501,0.3308442234992981
7427,2.2764909267425537,0.27948933839797974
76581,2.4187731742858887,0.40347206592559814
90473621,1.5904333591461182,0.27407771348953247
9840292,2.197506904602051,0.28598010540008545
9867869,1.287795901298523,0.28671273589134216
9909368,1.1827549934387207,0.2782709300518036
9997771,1.0555180311203003,0.5706769227981567
