molecule_id,affinity_pred_value,affinity_probability_binary
10073778,1.0946080684661865,0.2760867774486542
101926662,0.4695247411727905,0.6661422252655029
10228,1.3508367538452148,0.33933180570602417
102326871,0.9096921682357788,0.5221051573753357
10604651,1.0633430480957031,0.19708840548992157
1094,2.0342116355895996,0.38839250802993774
10971931,0.6924146413803101,0.4632430672645569
11025164,0.9965596199035645,0.16985279321670532
11154476,0.39277756214141846,0.5225909352302551
11168362,0.714052140712738,0.27899646759033203
11259090,-0.28372612595558167,0.4752771854400635
11289099,1.618455171585083,0.16659265756607056
118711729,1.2020916938781738,0.15007847547531128
11972395,0.6423892974853516,0.2874671220779419
12308753,0.9399883151054382,0.20901671051979065
124219,0.9624344110488892,0.4315236210823059
132515141,1.1995185613632202,0.21612603962421417
135,2.134585380554199,0.24525001645088196
13824420,1.272550344467163,0.45124250650405884
138986947,1.157636284828186,0.2117825150489807
139583558,0.40943825244903564,0.3188069462776184
139585298,0.7244778275489807,0.44698989391326904
14033813,0.19456365704536438,0.23971298336982727
14448072,1.169609546661377,0.2913605570793152
155892,0.7973475456237793,0.4915845990180969
160521,0.4876796305179596,0.30470386147499084
16066,1.5114223957061768,0.23302175104618073
161306,0.8697819709777832,0.6649693846702576
162988804,1.706819772720337,0.18554925918579102
163031333,0.6546944379806519,0.4033700227737427
163187963,0.7042380571365356,0.5499851107597351
174862,0.6180675029754639,0.6356919407844543
23817960,0.3791322708129883,0.5254632234573364
24031765,1.8948695659637451,0.24376334249973297
247,1.6195318698883057,0.3698291778564453
368156,0.6300722360610962,0.6682065725326538
370,0.9834126234054565,0.24363863468170166
382073,1.3785579204559326,0.2862314283847809
440752,1.5384995937347412,0.543235719203949
440814,1.1694412231445312,0.14235539734363556
44575480,0.3497656583786011,0.6847213506698608
45273176,1.0651592016220093,0.5071284770965576
45482321,0.19083479046821594,0.3770179748535156
5273570,1.1812629699707031,0.37694475054740906
5280656,1.3409805297851562,0.14946430921554565
5280794,0.8206652402877808,0.3791716992855072
5281718,0.9092539548873901,0.34327781200408936
5281852,0.6316921710968018,0.6713950634002686
5281854,0.3765760064125061,0.6231948137283325
5281858,0.43915605545043945,0.6390970349311829
5316262,0.6981089115142822,0.2866593599319458
5316891,1.537307858467102,0.42702847719192505
5318118,0.3765866160392761,0.6106791496276855
5360741,1.3977010250091553,0.508206844329834
545839,0.3595202565193176,0.41150909662246704
5462454,0.4975702166557312,0.6703730821609497
556919,0.26772576570510864,0.48238223791122437
6199,1.3487685918807983,0.3297906816005707
6324617,0.6416488885879517,0.39372363686561584
637542,1.6167593002319336,0.2850484549999237
6473881,0.829186201095581,0.4304719865322113
65243,0.57323157787323,0.4219370484352112
6916254,0.26050451397895813,0.6560660600662231
709,1.2699263095855713,0.293897807598114
71365614,0.459219366312027,0.6658762097358704
72,1.5387558937072754,0.2885717749595642
72307,1.2373875379562378,0.2699659466743469
73581,0.32645946741104126,0.5219468474388123
7427,0.9774672985076904,0.17622873187065125
76581,1.604367733001709,0.25832217931747437
90473621,1.09977388381958,0.2485448569059372
9840292,1.072847843170166,0.1729632318019867
9867869,0.8198642730712891,0.38187894225120544
9909368,0.5779384970664978,0.5181107521057129
9997771,1.0405805110931396,0.5483235120773315
