molecule_id,affinity_pred_value,affinity_probability_binary
10073778,1.6332870721817017,0.35131070017814636
101926662,1.2470729351043701,0.12200966477394104
10228,0.5248088836669922,0.2701728940010071
102326871,1.1343034505844116,0.14132234454154968
10604651,1.816662073135376,0.09067527949810028
1094,1.6793482303619385,0.2177947759628296
10971931,0.6073058247566223,0.21402809023857117
11025164,1.6316908597946167,0.13683435320854187
11154476,1.063645362854004,0.22329503297805786
11168362,0.6391267776489258,0.5166682600975037
11259090,-0.5303682684898376,0.06432740390300751
11289099,1.5193690061569214,0.12234419584274292
118711729,1.672954797744751,0.07351786643266678
11972395,0.29572227597236633,0.5491002202033997
12308753,0.8802894353866577,0.08770930767059326
124219,0.9581347703933716,0.29379379749298096
132515141,2.1702826023101807,0.4276071786880493
135,2.616074800491333,0.08197791874408722
13824420,1.204883098602295,0.41328442096710205
138986947,1.2081137895584106,0.12693527340888977
139583558,0.023319274187088013,0.2483290731906891
139585298,-0.2892417907714844,0.32942995429039
14033813,0.639443039894104,0.3836559057235718
14448072,1.0780572891235352,0.05874817073345184
155892,0.9791091680526733,0.10433987528085709
160521,0.9279252290725708,0.13086947798728943
16066,1.4625812768936157,0.09992276877164841
161306,0.6533615589141846,0.5088458061218262
162988804,1.175480604171753,0.10417181253433228
163031333,-0.23161104321479797,0.2467678189277649
163187963,1.2682771682739258,0.1962367594242096
174862,0.8357470035552979,0.1843426674604416
23817960,0.5039279460906982,0.4089431166648865
24031765,1.356859564781189,0.29841217398643494
247,1.728216528892517,0.22783780097961426
368156,1.5543136596679688,0.17010314762592316
370,2.1669082641601562,0.1157837063074112
382073,1.0546386241912842,0.2097134292125702
440752,2.1369361877441406,0.0741809606552124
440814,1.1111584901809692,0.05869375914335251
44575480,1.4245917797088623,0.23573043942451477
45273176,2.138101816177368,0.20862579345703125
45482321,-0.3556749224662781,0.7647078633308411
5273570,1.4936528205871582,0.22413673996925354
5280656,1.065255045890808,0.10769149661064148
5280794,1.214920997619629,0.30338436365127563
5281718,0.9882722496986389,0.09262391179800034
5281852,1.2271883487701416,0.18868453800678253
5281854,1.3362758159637451,0.1657121777534485
5281858,1.5314230918884277,0.14866584539413452
5316262,0.9518007636070251,0.1376643031835556
5316891,1.3849124908447266,0.24317151308059692
5318118,1.2530872821807861,0.16308477520942688
5360741,0.6082179546356201,0.24059978127479553
545839,0.28022414445877075,0.2387617826461792
5462454,1.3056626319885254,0.2235051691532135
556919,-0.01845686137676239,0.17055556178092957
6199,1.9444376230239868,0.05437391251325607
6324617,0.6471086144447327,0.2858543395996094
637542,2.1269967555999756,0.1389560103416443
6473881,0.867026686668396,0.11395850032567978
65243,0.8689740896224976,0.2773856520652771
6916254,1.3878923654556274,0.20060360431671143
709,2.2479171752929688,0.10843495279550552
71365614,1.3982465267181396,0.2104848027229309
72,2.440720558166504,0.1089606061577797
72307,0.6204918026924133,0.24814236164093018
73581,0.478435754776001,0.20079255104064941
7427,0.7314354777336121,0.1820623278617859
76581,2.3123087882995605,0.349836528301239
90473621,1.2604153156280518,0.11170154809951782
9840292,1.6258087158203125,0.09442786127328873
9867869,-0.08970242738723755,0.2661516070365906
9909368,0.8148752450942993,0.22886359691619873
9997771,0.7394899725914001,0.24676264822483063
