molecule_id,affinity_pred_value,affinity_probability_binary
10073778,1.5011898279190063,0.16702359914779663
101926662,0.15977030992507935,0.55841463804245
10228,1.0662485361099243,0.2837144732475281
102326871,0.9469307065010071,0.4812748432159424
10604651,1.6352970600128174,0.22240698337554932
1094,1.8442742824554443,0.32929980754852295
10971931,0.24460987746715546,0.33139264583587646
11025164,1.386867880821228,0.06793607026338577
11154476,0.5696567893028259,0.2570781707763672
11168362,0.6676703691482544,0.045568548142910004
11259090,-0.8091527223587036,0.2993412911891937
11289099,1.6153010129928589,0.15958327054977417
118711729,2.194671630859375,0.08025520294904709
11972395,1.047135353088379,0.11704099178314209
12308753,1.0788804292678833,0.10846667736768723
124219,0.7920209169387817,0.4078848659992218
132515141,1.8012030124664307,0.13156574964523315
135,1.7477666139602661,0.2945295572280884
13824420,0.8987119197845459,0.09909957647323608
138986947,0.81629478931427,0.13470754027366638
139583558,-0.013714998960494995,0.41825032234191895
139585298,0.6451812386512756,0.5538244247436523
14033813,0.8153303861618042,0.1047743707895279
14448072,1.123726725578308,0.12721148133277893
155892,1.0017213821411133,0.46956878900527954
160521,1.0269060134887695,0.13345786929130554
16066,1.8799409866333008,0.12083402276039124
161306,0.42548391222953796,0.4926982522010803
162988804,2.3103301525115967,0.08815932273864746
163031333,-0.4445255696773529,0.4678477346897125
163187963,0.9164410829544067,0.41576457023620605
174862,0.6311563849449158,0.5981225967407227
23817960,0.496570885181427,0.2930730879306793
24031765,1.2881158590316772,0.23596996068954468
247,1.7158297300338745,0.1942743957042694
368156,0.6329368352890015,0.35678863525390625
370,1.4403120279312134,0.38843172788619995
382073,1.02131986618042,0.07178165018558502
440752,1.2408521175384521,0.6004987359046936
440814,1.5430908203125,0.07230919599533081
44575480,0.5696122050285339,0.5022701621055603
45273176,1.1178115606307983,0.5757121443748474
45482321,0.238666370511055,0.07830937206745148
5273570,1.1155486106872559,0.09768840670585632
5280656,1.5369830131530762,0.1823897659778595
5280794,0.9712185263633728,0.1921243518590927
5281718,1.284287691116333,0.3306560516357422
5281852,0.6904804110527039,0.45254045724868774
5281854,1.0751569271087646,0.27848416566848755
5281858,0.374382883310318,0.5672879219055176
5316262,0.47649115324020386,0.13654150068759918
5316891,1.8826528787612915,0.38189205527305603
5318118,0.5009691715240479,0.4727476239204407
5360741,0.6176214218139648,0.5655023455619812
545839,0.7442225217819214,0.30820852518081665
5462454,0.6845449209213257,0.5879073739051819
556919,0.6110207438468933,0.12562155723571777
6199,1.608654499053955,0.2914309501647949
6324617,0.32454371452331543,0.47250789403915405
637542,1.7815701961517334,0.28032270073890686
6473881,0.241677924990654,0.22758693993091583
65243,1.124497413635254,0.33601540327072144
6916254,0.7940207719802856,0.44004178047180176
709,1.4204288721084595,0.37493962049484253
71365614,0.48215898871421814,0.4619322419166565
72,1.3728195428848267,0.32110437750816345
72307,0.913163423538208,0.09602685272693634
73581,0.5570273995399475,0.31912121176719666
7427,1.447061538696289,0.2120022177696228
76581,2.69870924949646,0.18971115350723267
90473621,0.6996215581893921,0.15111541748046875
9840292,2.0537056922912598,0.21869513392448425
9867869,1.288677453994751,0.2644590437412262
9909368,0.2965271472930908,0.3295210599899292
9997771,1.4681873321533203,0.4070245027542114
