molecule_id,affinity_pred_value,affinity_probability_binary
10167806,1.5960605144500732,0.4972190856933594
10169367,1.5369796752929688,0.3733552396297455
10191345,0.6736190319061279,0.2873908281326294
10975022,0.6722899675369263,0.2824377715587616
11664897,1.44525146484375,0.45834583044052124
122850,1.6176249980926514,0.49081355333328247
12304738,1.3356499671936035,0.46266797184944153
123245871,1.0607117414474487,0.6157474517822266
13915237,1.5469887256622314,0.4450688660144806
14299117,1.6639223098754883,0.37170034646987915
163154579,1.8301392793655396,0.28236818313598633
164612512,1.4125537872314453,0.5100618600845337
21577860,1.4674556255340576,0.4839881658554077
439246,1.4782153367996216,0.5101547241210938
439533,1.8791918754577637,0.4245830476284027
44575467,1.5404527187347412,0.4272753596305847
46841212,1.2430694103240967,0.44789332151412964
5271805,0.9825708270072937,0.4948306679725647
5280343,1.0877872705459595,0.57405686378479
5280442,1.3731145858764648,0.5956984162330627
5280443,1.4254815578460693,0.6638520956039429
5280445,1.1641738414764404,0.6281104683876038
5280704,1.9686696529388428,0.534786581993103
5280805,1.6383718252182007,0.44618940353393555
5280863,1.1140124797821045,0.5970655679702759
5281377,1.672971487045288,0.5384779572486877
5281600,0.8165161609649658,0.5515258312225342
5281612,1.2813200950622559,0.5531270503997803
5281614,1.3442089557647705,0.5763845443725586
5281617,1.368685007095337,0.6245419979095459
5281654,1.0548433065414429,0.5366607308387756
5281665,0.9913437366485596,0.6270623207092285
5281696,1.1502164602279663,0.33679288625717163
5281697,0.8781888484954834,0.6403652429580688
5281699,1.1359282732009888,0.49545571208000183
5281702,1.0432820320129395,0.5620521903038025
5281811,1.1718708276748657,0.5370747447013855
5282160,1.3963041305541992,0.43874138593673706
5315459,1.120031714439392,0.4743649959564209
5316673,1.3587696552276611,0.6115133762359619
5318569,1.0794603824615479,0.48204493522644043
5318645,1.487060308456421,0.6388335824012756
5318767,1.730752944946289,0.464606374502182
5378597,1.3392670154571533,0.5234448909759521
5459192,1.788149118423462,0.37055400013923645
5462193,1.374530553817749,0.5579074025154114
5480982,1.4783413410186768,0.4070868492126465
5481663,1.523496389389038,0.5202527046203613
5489389,1.6773808002471924,0.288841187953949
59650405,1.2421319484710693,0.512820839881897
70696487,1.8454769849777222,0.4318934679031372
74978069,1.5366216897964478,0.47987598180770874
74978457,1.518904685974121,0.4649910628795624
91602664,0.5060816407203674,0.5997167825698853
