molecule_id,affinity_pred_value,affinity_probability_binary
10167806,1.6538500785827637,0.49611708521842957
10169367,1.3952231407165527,0.47631165385246277
10191345,0.8907262086868286,0.3346436023712158
10975022,0.9717712998390198,0.30642664432525635
11664897,1.5855097770690918,0.47659409046173096
122850,1.6407153606414795,0.48615479469299316
12304738,1.4528076648712158,0.4609246850013733
123245871,1.3439997434616089,0.5831209421157837
13915237,1.636777639389038,0.5415152907371521
14299117,1.6637799739837646,0.45829567313194275
163154579,1.4989686012268066,0.4355708658695221
164612512,1.5258564949035645,0.5302789807319641
21577860,1.3385570049285889,0.5124196410179138
439246,1.409238338470459,0.5145645141601562
439533,1.701101303100586,0.4443948268890381
44575467,1.6988489627838135,0.4065241813659668
46841212,1.071242332458496,0.41647374629974365
5271805,0.7848800420761108,0.49628937244415283
5280343,1.337360143661499,0.6078742742538452
5280442,1.402475118637085,0.6232656836509705
5280443,1.5503045320510864,0.6378220319747925
5280445,1.5150837898254395,0.619340181350708
5280704,1.686953067779541,0.48941123485565186
5280805,1.4548275470733643,0.4854115843772888
5280863,1.4996955394744873,0.6105779409408569
5281377,1.46140718460083,0.4453837275505066
5281600,0.711315393447876,0.5608267784118652
5281612,1.5061752796173096,0.5618423223495483
5281614,1.5226466655731201,0.6280485987663269
5281617,1.6082545518875122,0.6232815384864807
5281654,1.1189181804656982,0.5701513290405273
5281665,1.442051887512207,0.6668205261230469
5281696,0.6635271310806274,0.393723726272583
5281697,1.3142807483673096,0.6478221416473389
5281699,1.0353434085845947,0.568973183631897
5281702,1.0219365358352661,0.5117555260658264
5281811,1.5108585357666016,0.5324216485023499
5282160,1.6183816194534302,0.44728153944015503
5315459,1.1491024494171143,0.49200546741485596
5316673,1.345139980316162,0.5832822918891907
5318569,0.9883573055267334,0.46857792139053345
5318645,1.4872409105300903,0.5397679805755615
5318767,1.5779671669006348,0.438570499420166
5378597,1.402998924255371,0.49297061562538147
5459192,1.5751097202301025,0.470175176858902
5462193,1.6105899810791016,0.5132619142532349
5480982,1.737473726272583,0.4390350580215454
5481663,1.3678532838821411,0.5476810336112976
5489389,1.502670407295227,0.5181329250335693
59650405,1.2596473693847656,0.46573948860168457
70696487,1.5575783252716064,0.5319044589996338
74978069,1.6676740646362305,0.49471378326416016
74978457,1.5835163593292236,0.5161626935005188
91602664,1.3290090560913086,0.4354187846183777
