molecule_id,affinity_pred_value,affinity_probability_binary
10167806,0.7473647594451904,0.4072498679161072
10169367,0.2613157629966736,0.34645527601242065
10191345,-0.116954006254673,0.44576495885849
10975022,0.07952865958213806,0.3353947401046753
11664897,0.2043399214744568,0.36577725410461426
122850,1.1208597421646118,0.4747132658958435
12304738,0.8429280519485474,0.42757856845855713
123245871,0.7776892185211182,0.4727773368358612
13915237,0.6086549758911133,0.37080609798431396
14299117,0.5813976526260376,0.5414637327194214
163154579,0.5591127872467041,0.6083268523216248
164612512,0.45753249526023865,0.38970741629600525
21577860,-0.1665336638689041,0.637304961681366
439246,0.8196308016777039,0.4150731563568115
439533,1.2491788864135742,0.4486371576786041
44575467,0.04843640327453613,0.44672951102256775
46841212,0.738698422908783,0.520439624786377
5271805,-0.039755672216415405,0.568173885345459
5280343,1.031548261642456,0.5377613306045532
5280442,1.074399471282959,0.4299216866493225
5280443,1.3067541122436523,0.555911660194397
5280445,0.9370678663253784,0.4973161220550537
5280704,0.9879106283187866,0.3350067734718323
5280805,0.5837576985359192,0.48470574617385864
5280863,1.1007181406021118,0.48377156257629395
5281377,0.6575899124145508,0.4320715069770813
5281600,-0.26469752192497253,0.5417371988296509
5281612,1.2930330038070679,0.4931454062461853
5281614,1.156336784362793,0.4081752300262451
5281617,1.222734808921814,0.4843447804450989
5281654,0.994114875793457,0.44816091656684875
5281665,0.910708487033844,0.6981873512268066
5281696,0.35650646686553955,0.46486470103263855
5281697,0.8590679168701172,0.5534573197364807
5281699,1.1704906225204468,0.4128119945526123
5281702,0.7911576628684998,0.37050724029541016
5281811,0.7168900966644287,0.5014662146568298
5282160,0.2633741497993469,0.48083215951919556
5315459,0.2610471248626709,0.5770406723022461
5316673,0.6306592226028442,0.47975268959999084
5318569,0.6077129244804382,0.5288237929344177
5318645,0.9477598667144775,0.46382367610931396
5318767,0.6891016364097595,0.4004877507686615
5378597,0.5615474581718445,0.4220675528049469
5459192,1.0542798042297363,0.40900593996047974
5462193,0.9356800317764282,0.35593709349632263
5480982,0.9664297103881836,0.3895919620990753
5481663,0.03193531185388565,0.6147778630256653
5489389,0.5699315071105957,0.5042968988418579
59650405,0.8535284399986267,0.34574568271636963
70696487,0.8185732364654541,0.5168408751487732
74978069,0.5027883648872375,0.499836802482605
74978457,0.20988580584526062,0.5334265828132629
91602664,0.25076013803482056,0.4347013235092163
