molecule_id,affinity_pred_value,affinity_probability_binary
10167806,1.0577142238616943,0.24649494886398315
10169367,0.813323974609375,0.39357781410217285
10191345,0.030339479446411133,0.3693740963935852
10975022,-0.11530771851539612,0.27936774492263794
11664897,1.186564564704895,0.45302051305770874
122850,1.1618727445602417,0.40319520235061646
12304738,0.3049846887588501,0.2622593939304352
123245871,0.610161304473877,0.4082879424095154
13915237,0.875106930732727,0.3829236626625061
14299117,1.0909450054168701,0.38301992416381836
163154579,1.1975446939468384,0.23622453212738037
164612512,0.42641681432724,0.2917243242263794
21577860,1.1553986072540283,0.3702499270439148
439246,1.0713441371917725,0.47657090425491333
439533,0.9450441002845764,0.25072231888771057
44575467,1.0138803720474243,0.18967260420322418
46841212,0.7181051969528198,0.2447030395269394
5271805,0.5856515765190125,0.34049752354621887
5280343,-0.03344852104783058,0.5189828872680664
5280442,0.8037270307540894,0.46368908882141113
5280443,0.09227907657623291,0.6159478425979614
5280445,-0.08353647589683533,0.5929384231567383
5280704,0.519277811050415,0.2101210057735443
5280805,1.3746899366378784,0.32440218329429626
5280863,0.07177777588367462,0.6399127840995789
5281377,0.03176666796207428,0.31301262974739075
5281600,0.34844303131103516,0.6705576777458191
5281612,0.19464920461177826,0.5521594285964966
5281614,-0.2056807428598404,0.6182403564453125
5281617,0.7087700366973877,0.5296596884727478
5281654,0.38859230279922485,0.43853381276130676
5281665,-0.13528335094451904,0.6388912796974182
5281696,0.5689542293548584,0.2629812955856323
5281697,0.09254610538482666,0.6702561378479004
5281699,-0.05530264973640442,0.5515717267990112
5281702,0.4157504439353943,0.4353961646556854
5281811,0.26807519793510437,0.4119926393032074
5282160,0.3564363420009613,0.3164571523666382
5315459,0.0953894704580307,0.4169214963912964
5316673,0.6720097064971924,0.486285924911499
5318569,0.7497288584709167,0.4436143934726715
5318645,0.9563359022140503,0.4584163725376129
5318767,1.2868174314498901,0.21604707837104797
5378597,0.738142192363739,0.4337972402572632
5459192,1.4116723537445068,0.28434520959854126
5462193,0.72909015417099,0.37723997235298157
5480982,0.6859917044639587,0.30759334564208984
5481663,1.2948997020721436,0.35453492403030396
5489389,1.037650227546692,0.3875378370285034
59650405,0.4554474949836731,0.27589985728263855
70696487,1.4289181232452393,0.3726334571838379
74978069,1.0545899868011475,0.3443571627140045
74978457,1.2978379726409912,0.271194189786911
91602664,-0.025619834661483765,0.33304378390312195
